system:index,ID,Image_Datetime,mean,stdDev,sum,.geo
A2020193_0,1,2020-07-11 00:30:01,25.412959721669086,0.6420422771817228,1.0899898953801596E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020192_0,1,2020-07-10 00:00:00,26.263992546520434,0.6238445210941913,2.908921587923274E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020191_0,1,2020-07-09 00:40:01,25.94735697118902,0.8057005445236781,1.704024425498917E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020190_0,1,2020-07-08 00:05:01,25.91649101511716,0.5121931827480771,2.1820192939582738E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020189_0,1,2020-07-07 00:50:01,25.989611985489663,0.5911607951131158,2.0207761183040607E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020188_0,1,2020-07-06 00:15:01,26.099850006901715,0.697562764315386,2.2256242770885512E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020187_0,1,2020-07-05 01:00:01,26.1089455210441,0.7300125133447937,2.307185868890712E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020186_0,1,2020-07-04 00:25:01,26.167810030840947,0.6351716046078371,1.467190100947099E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020185_0,1,2020-07-03 00:00:01,26.402160762558836,0.7275878443459468,2.309038397399756E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020184_0,1,2020-07-02 00:35:01,25.97350109804604,0.8992280437144157,1.0830390397000362E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020183_0,1,2020-07-01 00:00:01,26.294393744639915,0.9720735150143085,1.764545796149644E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020182_0,1,2020-06-30 00:45:00,,,0.0,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020181_0,1,2020-06-29 00:10:00,25.959652644009847,0.683588160709008,1.0847853281136283E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020180_0,1,2020-06-28 00:55:01,26.67097288754347,0.7705992994047628,2.547455671098937E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020179_0,1,2020-06-27 00:20:00,26.155320629850735,0.6592021655868372,1.6640989060136232E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020178_0,1,2020-06-26 01:00:01,26.361934347282254,0.7414575023782413,2.0731437037159392E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020177_0,1,2020-06-25 00:30:01,26.13873867136525,0.7937882336772335,1.0574017273847389E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020176_0,1,2020-06-24 00:00:00,26.22418762138335,0.6071916537097666,1.987078000152559E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020175_0,1,2020-06-23 00:40:01,26.641016344270554,0.6820532560976189,1.457210191853151E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
A2020174_0,1,2020-06-22 00:05:01,26.23094820717517,0.4631287273474647,2.2418691217390093E8,"{""type"":""Polygon"",""coordinates"":[[[-39.81496543455647,-19.946017803175277],[-31.894202739335203,-19.946017803175277],[-31.894202739335203,-10.960595736213724],[-39.81496543455647,-10.960595736213724],[-39.81496543455647,-19.946017803175277]]]}"
